app_id,app_name,developer,category_scraped,project_category,avg_rating,total_ratings,total_reviews,installs,description,summary,content_rating,android_version,app_version,updated_on,released_on,size,pricing_model,price_usd,offers_iap,free,url,icon_url,genre_id,ratings_1_star,ratings_2_star,ratings_3_star,ratings_4_star,ratings_5_star,scraped_at
com.dktlabs.anytranscribe,Transcribe Speech to Text,DKBLabs,Productivity,Productivity AI,4.48,4607,31,212973,"Audio to Text Converter is a powerful speech-to-text app that automatically transcribes your meetings, classes, interviews, voice memos, and videos into text. It supports all major file formats — so you can easily convert audio and video to text in seconds!

Get unlimited FREE transcription for short audio and video files (under 5 minutes each) — perfect for quick voice notes, clips, and interviews. Get an affordable subscription for transcribing long files.

💡 Key Features

Unlimited transcriptions — Convert as many files as you want.

Supports all formats — MP3, MP4, M4A, WAV, and more.

Automatic subtitles — Export captions as SRT files.

Transcribe WhatsApp voice messages instantly.

Fast & accurate — Get 99% accuracy in just seconds.

What Is Audio to Text Converter?

It’s an AI-powered transcription app that converts voice to text using Whisper technology — the same tech behind popular tools like Otter.ai and Happy Scribe. Whether you’re dictating an interview, ","Transcribe audio to text, audio to text converter, Voice to text, Dictate, ai",Everyone,,4.1.5,1762915531.0,"Feb 10, 2024",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.dktlabs.anytranscribe&hl=en&gl=us,https://play-lh.googleusercontent.com/d8v6LUd6upvO_7UT3OA8xaasrFTANa6S73KTGF7MggSaZ2fHDoCOM6-Tj92AsLFXJJ3cw1A_zp1frA3Zftkz,PRODUCTIVITY,343,28,114,486,3519,2026-02-21T08:14:27.652263
newway.good.note.ai.notepad.notebook.checklist.gpt,AI Notes & Transcribe Memo,Newway Apps,Productivity,Productivity AI,4.188119,5510,101,1087273,"Introducing NotesAI, the ultimate AI note taker that revolutionizes how you transcribe voice to text and transcribe voice notes. Powered by advanced AI transcription, this robust transcriber makes live transcribe and speech to text conversion effortless. With NotesAI, you can easily transcribe your ideas and turn recordings into clear, searchable records—an innovative alternative to Otter and Coconote.

Key Features:

- Live Transcribe & Speech to Text: Enjoy reliable live transcribe functionality that lets you transcribe voice to text in real time, perfect for those looking for an alternative to Otter.
- Comprehensive Audio Tools: Use the integrated voice recorder and voice memo features to record sessions and then transcript audio to text for both meetings and lecture notes. With features similar to Notion, you can easily organize and retrieve important notes.
- Smart Organization: Benefit from an intuitive AI notebook and voice notepad to neatly organize your transcribe voice ","Notebook AI transcribe voice to text for live lectures recorder, meeting minutes",Everyone,,10.1.1,1769419299.0,"Jun 7, 2023",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=newway.good.note.ai.notepad.notebook.checklist.gpt&hl=en&gl=us,https://play-lh.googleusercontent.com/QwhwTZm3aHRYx41NrZzF_YnMny_8rfLb-zczCfGAhrw1gcl0LvZp7BLGqwkdFApmwI4,PRODUCTIVITY,912,95,38,323,4085,2026-02-21T08:14:30.680752
com.transcribe.audio.to.text,Transcribe audio to text,DKBLabs,Productivity,Productivity AI,4.4326925,9400,42,380170,"Transcribe speech to text effortlessly with 1 Transcribe! Our advanced app for transcribing voice to text and transcribing audio transforms your voice or video files into accurately transcribed text. It's also equipped with innovative audio features and AI-powered summaries. With our standout feature of individual speaker identification, it's an ideal choice for transcribing from meetings, interviews, podcasts, and more. Supporting over 100 languages, 1 Transcribe simplifies transcription of conversations from around the globe.

1Transcribe: The Ultimate AI Powered Audio To Text Converter and Productivity Tool

Save time with 1 Transcribe, your all-in-one AI assistant for transcription and AI note-taking. Easily transcribe meetings, convert voice notes and memos to text, and transform videos into written notes. 1 Transcribe combines powerful AI features with convenience and speed for a seamless experience.

Features:
Super High Accuracy in Converting Voice to Text Transcription","Transcribe and convert audio, video, voice and speech to text with 1Transcribe",Everyone,,2.4.5,1771518314.0,"Sep 23, 2024",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.transcribe.audio.to.text&hl=en&gl=us,https://play-lh.googleusercontent.com/M6NFizDnJly8YSdEMmdGDVTXNrZpuYG3GGKcb5wK6ADVP-0DhFtTJrpi0O1JAG2BVAbq,PRODUCTIVITY,892,63,350,701,7296,2026-02-21T08:14:33.860077
com.smartremote.homepodsiri,Voice AI Assistant for Seri,Smart Remote Application,Tools,Productivity AI,4.4529915,26390,309,4027389,"Discover the future of productivity with the Voice AI Assistant for Seri. Experience hands-free convenience like never before with our cutting-edge voice AI assistant. Designed to make your life easier, this intelligent tool helps you stay organized, informed, and efficient while focusing on what matters most.

<b>Key Features:</b>

<i>Voice Commands:</i> 
Utilize powerful voice commands to set reminders, send messages, and manage your schedule effortlessly.

<i>Smart Assistant:</i>
Our AI learns your preferences over time, providing personalized suggestions and insights.

<i>Hands-Free Navigation:</i>
Navigate your device and access apps without lifting a finger.

<i>Information Hub:</i>
Get instant answers to questions, weather updates, news, and more.

<i>Task Management:</i>
Create to-do lists, set alarms, and get reminders, all through simple voice commands.

<i>Connectivity:</i>
Seamlessly integrates with smart home devices, making your home smarter and more r","Experience assistance with Voice AI Assistant for Seri, your virtual assistant.",Everyone,,1.3.1,1770248872.0,"Oct 14, 2021",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.smartremote.homepodsiri&hl=en&gl=us,https://play-lh.googleusercontent.com/FTtb-6y_2bIST746M592sX1XzgOx9fu77F2yJ7LWwYrk272EqmXS-mEu7NLvzFpSEmd_,TOOLS,2250,204,1113,2477,20298,2026-02-21T08:14:35.642646
com.amazon.dee.app,Amazon Alexa,Amazon Mobile LLC,Lifestyle,Productivity AI,4.0969133,5470276,146670,188298312,"Use the Amazon Alexa App to set up your Alexa-enabled devices, listen to music, create shopping lists, get news updates, and much more. The more you use Alexa, the more she adapts to your voice, vocabulary, and personal preferences.

DISCOVER MORE
• Get more out of your Echo device through personalized feature recommendations from Alexa
• Discover and enable recommended Alexa skills
• Pick up where you left off directly from the home feed with lists, shopping, or recently played Music and Books

MANAGE YOUR DEVICES
• Set up your Alexa-enabled devices, control or check status of your compatible smart lights, locks and thermostats at home or on the go
• Create routines to automate your smart home devices

MUSIC & BOOKS
• Connect to music services like Amazon Music, Pandora, Spotify, TuneIn, and iHeartRadio. Choose a song or playlist and listen on your Alexa-enabled devices
• Create speaker groups to play music across your compatible Echo devices for multi-room music

ORGAN","ALWAYS READY, CONNECTED, AND FAST. Just ask.",Teen,,2.2.665600.0,1770866331.0,"Nov 17, 2014",,Free,0.0,False,True,https://play.google.com/store/apps/details?id=com.amazon.dee.app&hl=en&gl=us,https://play-lh.googleusercontent.com/OOxnnLU7QYnPuFgfZ0qS1t0mUtCBF_6ttoGfseEdJ6RuKO6WizEJAX_IHWofaUpip04m50xsrk0gt6bbVPqI,LIFESTYLE,815055,195746,268883,554874,3635701,2026-02-21T08:14:39.212763
com.testa.databot,Voice Assistant DataBot AI,RoboBot Studio,Entertainment,Productivity AI,4.0833335,128651,3492,6262255,"Voice assistant DataBot is the most friendly artificial intelligence app for android! Ask your friend robot AI anything you want, like Jarvis, the assistant answers with its voice to your requests upon topic you are interested in. Apps and services integrated inside the artificial intelligence of your assistant give back to you images, voice search and multimedia presentations. 

Use your personal assistant while you travel, work, study, play or relax. it will  search for you what you wish to know or listen, in few seconds. 

FEATURES AI ASSISTANT
★ This free artificial intelligence app for android can quickly identifies the subjects required
★ The Robot AI creates customized multimedia presentations using voice, text and images 
★ This virtual assistant answers to specific questions using google, wikipedia, feed rss and web material
★ The assistant creates  summarizing pages containing: your answer, related details, materials, search services, links. 
★ Allows you to easily s",Databot voice assistant is your friend artificial intelligence!,Everyone,,9.0.2,1755766125.0,"Apr 11, 2015",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.testa.databot&hl=en&gl=us,https://play-lh.googleusercontent.com/-TY7DQw_ZhdoXBtn9hoVtlKuO7Ay9P6rcuuCbfgXt04UriWTqdd5akf9obcRu57Lqdg,ENTERTAINMENT,13397,5978,12978,20397,75864,2026-02-21T08:14:42.597662
ai.voicetonotes.mobileapp,VoiceToNotes AI: Voice to Text,Rana Quest™,Productivity,Productivity AI,4.0,179,4,211012,"VoiceToNotes AI – Fast, Accurate Voice to Text & Speech to Text Transcription

VoiceToNotes AI is an advanced voice to text and speech to text app that converts your voice, audio, meetings, and recordings into clean, structured text instantly. Powered by AI, it delivers accurate real-time transcription with auto-punctuation, smart formatting, and support for 20+ languages. Perfect for anyone who wants to convert speech to text quickly and effortlessly.

Fast & Accurate Real-Time Transcription
Speak naturally and see your words appear instantly. Ideal for:
• Meetings & calls
• Lectures & study notes
• Brainstorming & journaling
• Voice memos & dictation
• Long recordings

Enjoy smooth, lag-free transcription with excellent accuracy across accents and speaking styles.
Auto-Punctuation & Grammar

VoiceToNotes AI automatically fixes punctuation, capitalization, spacing, and sentence flow. Your notes are clean, readable, and ready to use for reports, assignments, scripts, and","Fast, accurate AI voice-to-text. Convert speech to text in 20+ languages.",Everyone,,Varies with device,,"Jul 12, 2025",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=ai.voicetonotes.mobileapp&hl=en&gl=us,https://play-lh.googleusercontent.com/iJQaz5Q6KSB358vmbdwJv73SN1q2UiBYWOl9KT-QpBSJ8Xrw04SAxtJ1GpOHuNaKSopqUoqV1fUbbpsERfSWkg,PRODUCTIVITY,0,29,29,29,89,2026-02-21T08:14:44.903986
com.jegan.aiva,AVA: AI Productivity Assistant,Quanttera Labs,Productivity,Productivity AI,4.3333335,428,6,80360,"AVA is a voice-first AI assistant that helps you manage tasks, notes, and schedule in one place – just by speaking. It’s like having a personal assistant + second brain on your phone.

Key Features:

Voice-Driven Task Management:
Create and organize tasks using natural language voice commands. Assign due dates and tags for easy organization, all without typing a single word.
Structured Note-Taking:
Capture thoughts and ideas on the go with voice input. AVA automatically structures your notes and creates checklists, ensuring your ideas are always organized and accessible.
Seamless Calendar Integration:
Sync AVA with your personal and work calendars to create, manage, and receive reminders for all your appointments. Never miss an important meeting or event again.
Personalized Daily Digest:
Start your day right with a comprehensive overview of your tasks, appointments, and reminders. AVA's Daily Digest is customized to your unique schedule, ensuring you're always prepared.
Con",Voice-Powered Tasks & Notes,Everyone,,2.19.0,1770989178.0,"Nov 19, 2024",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.jegan.aiva&hl=en&gl=us,https://play-lh.googleusercontent.com/IlbO2aKMu8kF74dJ8R1LBTdgyc-y8oDc5j9BXLQzEJrKM72eVztcxnwwICPjRnofEuKT,PRODUCTIVITY,35,0,0,142,249,2026-02-21T08:14:48.188328
com.customsolutions.android.alexa,Ultimate Alexa Voice Assistant,Custom Solutions,Productivity,Productivity AI,3.650259,15336,1415,6238478,"Ultimate Alexa is a full-featured voice assistant that uses the Amazon Alexa voice service, and is the first app on Google Play to support Alexa’s Display Card technology – like the Amazon Echo Show. Hear <b>and see</b> weather forecasts, to-do and shopping lists, news headlines, Wikipedia entries, and much more.  Support is included for both phones and Wear OS watches. If your watch doesn't have a speaker, your connected phone's speaker will be used.

Wake up Alexa on your phone by either saying the “Alexa” wake word or tapping on the big button. You can also activate Alexa from your notification area, the resizable widget, or by saying ""OK Google. Start Ultimate Alexa"" using the Google Assistant.

You can even set Ultimate Alexa to be your default assistant, so that it listens for the wake word all of the time and can also be woken up by long-pressing your home button.

Upgrade to the Pro version and you can wake up Alexa by simply shaking your phone. If you have a Samsung devi",A full-featured Amazon Alexa voice assistant that can show you things.,Everyone,,Varies with device,1758400857.0,"Sep 16, 2017",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.customsolutions.android.alexa&hl=en&gl=us,https://play-lh.googleusercontent.com/4WbdxRjRU8ikML0nvgQOcieYBRvVce9DNNf9NAnGU5tACQQNrZLznmETYpp2f2w0Ow,PRODUCTIVITY,4011,753,634,1109,8819,2026-02-21T08:14:50.691025
com.brainlogic.zapia,Zapia AI - Personal Assistant,BrainLogic AI,Productivity,Productivity AI,4.74,27394,61,1033572,"Zapia: Your Personal Assistant

Your Personal AI, designed to help you with everyday tasks, schedules, and reminders. Zapia is the AI Assistant you can rely on to transcribe WhatsApp voice messages, manage your calendar, set reminders, schedule appointments, and reserve services.

Main Features:

- WhatsApp Voice Messages Automatic Transcription
This Personal AI automatically transcribes WhatsApp voice messages into text. Set it up in the app and select which voice messages do you want to transcribe.

- Schedule WhatsApp Messages
With Zapia, you can schedule WhatsApp messages. Write your message, pick the date and time, and Zapia will send it.

- Zapia Conecta
Zapia is the AI Assistant that handles all your tasks — from reserving a table to scheduling an appointment. Just tell your Personal Assistant what you need.

- Reminders
Zapia, your AI Assistant, helps you set reminders. Whether it’s a meeting or a task, Zapia will notify you at the right time so you can stay on ","WhatsApp automatic audio transcription, schedule message, Reminders, Calendar",Everyone,,1.13.0,1771269576.0,"Nov 3, 2023",,Free,0.0,False,True,https://play.google.com/store/apps/details?id=com.brainlogic.zapia&hl=en&gl=us,https://play-lh.googleusercontent.com/78sbrRR9_yk08jT6_xrRUfWtW1Z1dhfMikMUoMX80o6v22owZhjkcFm22PVHDyNNU_zz,PRODUCTIVITY,0,209,1359,3554,22166,2026-02-21T08:14:54.960103
com.swift.chatbot.ai.assistant,DeepAsk - AI Assistant Pro,Easy AI Group,Productivity,Productivity AI,4.58,8466,117,772517,"✨ DeepAsk - AI Assistant Pro: Smart Chat with AI 🤖

DeepAsk is your AI-powered assistant, designed to provide instant answers, deep insights, and seamless conversations. Built with advanced AI models for powerful performance, DeepAsk helps you with work, study, creativity, and daily tasks—all in a smooth, intelligent chat experience!

🚀 Why Choose DeepAsk?
✔ Enjoy unlimited AI image generation and create unique visuals for art, design, social media, and creative projects. Bring your ideas to life with stunning, high-quality images powered by AI.
✔ AI Chatbot for Smart Conversations – Ask anything and get fast, accurate responses.
✔ Using advanced AI models for smarter, deeper conversations..
✔ Instant Answers, Anytime – Get real-time responses for any topic.
✔ Boost Productivity & Creativity – Perfect for writing, learning, and brainstorming.
✔ User-Friendly & Fast – Intuitive design for smooth and engaging AI interactions.

🔥 What Can DeepAsk Do?
🔹 Answer general knowledg","Your AI assistant for smart insights, powered by advanced AI technology.",Everyone,,20251128,1764325907.0,"Feb 25, 2025",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.swift.chatbot.ai.assistant&hl=en&gl=us,https://play-lh.googleusercontent.com/7GG9Mt0jRCwBFczm8HZlr7fJ6FbxQ543Wws0CUVqS7NmSliVnnMpHdaxKGDdg-pGzQQ,PRODUCTIVITY,669,83,83,418,7186,2026-02-21T08:14:57.904779
com.KalromSystems.AIVoiceChatOpenWisdom,AI Speech Chatbot Text & Voice,TarrySoft,Productivity,Productivity AI,4.75,15005,72,663539,"<h3>AI Speech Generator - Your Intelligent Conversation Partner!</h3>Communicate more effectively with the AI Speech Generator. This one-of-a-kind AI Assistant Chatbot Empowered interfaces artificial intelligence easily accessible, to converse with you naturally. The AI Assistant & Helper is prompt to respond to any inquiries; whether you need information,  personal assistance, or any AI Assistant for casual conversation.  No logins required.

The AI Help App uses innovative speech recognition technology to respond to your inquiries in real time and accurately. Personal Voice AI Chat Bot transforms how you work, learn, and communicate.

📄 <b>AI Voice Chat Bot Key Features:</b>📄
🧠 Close to  human reasoning capabilities for Natural Language Processing;
🎙️ Effortless handless conversation transitions with text-to-speech and speech-to-text;
🗣️ Multi-tone AI Speech Generator (humor, casual, romantic, serious, and more);
📘 Writing assistance for CVs, academic and professional documen",AI Voice Chat: Open Wisdom is a vocal Artificial intelligence Built with ChatGPT,Everyone,,1.7.0,1759752180.0,"May 27, 2023",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.KalromSystems.AIVoiceChatOpenWisdom&hl=en&gl=us,https://play-lh.googleusercontent.com/udxFQpuBDOpqYakgVaWJ5VLfZRS1W39WWMtEewbYwUBHexDg2kbGOJ2heullIJXjaA,PRODUCTIVITY,746,0,0,746,13471,2026-02-21T08:15:01.047268
gpt.voice.chatgpt,VoiceGPT: AI Voice Assistant,AI Chat & Voice Systems,Productivity,Productivity AI,3.8,3672,242,567105,"🔊 VoiceGPT (Voice-enabled Genius Personal Teammate) - The Ultimate Voice-Based AI Chatbot & GPT3/4 Powered Assistant 💬

Explore the top-rated free AI chatbot app, VoiceGPT, powered by advanced GPT-3/4 technology 🏆. Communicate with AI assistant via text or voice input and receive written or spoken output, just like you would with a human. Now featuring hotword activation and InstaBubble, VoiceGPT offers even greater convenience and versatility. With OCR support 🖼️, automatically read text from images and documents for AI to process and respond to. Experience the power and flexibility of VoiceGPT and its new features today! 🤖

VoiceGPT provides an inclusive solution for individuals with vision or dyslexia impairments who face challenges using traditional text-based chatbot services. With voice input and output features, communicating with GPT-3/4 model becomes much more accessible. Enjoy a seamless and convenient chatbot experience with VoiceGPT 🙌.

New & Exciting Features:
🔥 Cus","AI Voice-enabled Genius Personal Teammate with Chat, Image, Web, Hotword support",Everyone,,2.20,1727955255.0,"Feb 9, 2023",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=gpt.voice.chatgpt&hl=en&gl=us,https://play-lh.googleusercontent.com/TvGijdu1qLxDni6l1hwawsX8Is1d8FNmovySuBgLOC5avMlhDVTuLE2M1Pk__002ucs,PRODUCTIVITY,655,327,177,402,2088,2026-02-21T08:15:02.775963
com.ffp.jarvis_chat_gpt,Jarvis - AI Chatbot,Finally Free Productions Corp.,Communication,Productivity AI,3.93,2652,82,231061,"Unlock the power of Jarvis, your AI chatbot and personal assistant developed on OpenAI. Jarvis is a versatile productivity tool designed to assist you with tasks, learning, and research. With cutting-edge natural language processing, Jarvis offers engaging conversations, text completion, creative writing, and more.

Discover the potential of Jarvis, your personal AI assistant, built with the latest OpenAI technology:

- Meet the Personalities: Jarvis isn't just a chatbot anymore. Delve into a richer, more tailored experience with 12 Unique Personalities! Whether you're yearning for scholarly insights from the Professor, crafting a ballad with the Musician, exploring ancient tales with the Historian, or seeking wellness guidance from the Therapist – there's a Jarvis for every mood and mission.
- Continue Where You Left Off: Ever had a conversation you wished you could pick up from where you left? With our Saved Chat feature, you now can! Dive back into your past discussions effortl",Jarvis is DEVELOPED on OpenAI !,Everyone,,1.0.18,1724478264.0,"Jan 31, 2023",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.ffp.jarvis_chat_gpt&hl=en&gl=us,https://play-lh.googleusercontent.com/Zv0twHY33Ht_5_FzhSDjbRdUti3UzGlmY_eqDPNOAcmm_w1UJ9ATgR8mINOgMdFWQy4z,COMMUNICATION,522,130,102,102,1774,2026-02-21T08:15:04.692903
ai.orionarm.toki,Toki - The AI Calendar,ORION ARM PTE. LTD.,Productivity,Productivity AI,4.59375,9307,16,460028,"Take Control of Your Time with Toki AI: The Ultimate AI Time Management App!

Toki AI is your smart assistant for effortless time management.
Sync and manage all your plans and calendars — Google, Apple, and more — in one place. Just use voice, text, or even images (like posters or screenshots) to create and view events.
Whether you're planning your day, organizing events, or setting reminders, Toki AI makes time management faster, easier, and more intuitive.

► Features You’ll Love

• Effortless Scheduling: Create, edit, or delete events using voice, text, or even images — like posters or screenshots.
• Seamless Calendar Sync: Connect all of your Google and Apple calendars with a tap and manage everything in one place.
• Call Alerts: Toki can even call you to remind you of important events — so nothing slips through the cracks.
• Smart Personalization: Enjoy fun emoji suggestions, instant conflict detection, and customizable daily briefings to start your day right.

► Why",Take Control of Your Time with Toki AI: The Ultimate AI Time Management App!,Everyone,,1.18.1,1770895377.0,"Aug 29, 2025",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=ai.orionarm.toki&hl=en&gl=us,https://play-lh.googleusercontent.com/tgBX2derBKPnvnJhCNg9sZmMcpphKSY6vw5MoGxwiDez8JKw3NOxcFHjKSCSdH5X8SirAch9_1U1lGOF92o-Ch8,PRODUCTIVITY,581,0,290,872,7561,2026-02-21T08:15:06.680822
me.sync.syncai,Calendar – Smart Scheduler,Calendar AI,Productivity,Productivity AI,4.1,2168,156,667966,"Calendar – The Ultimate AI Calendar, Smart Planner & Business Scheduler

AI-powered calendar, smart scheduling, meeting planner, event organizer, business calendar, and appointment scheduler—all in one! Get attendee insights with photos, phone numbers, company details, and sync with Google Calendar, Outlook & Teams.

AI-suggested meeting times—no back-and-forth emails
Attendee insights—photos, phone numbers & company details
One-click scheduling—share booking links & confirm meetings instantly
Two-way Google Calendar & Outlook sync
Smart travel reminders—know when to leave for meetings
Stay on top of your schedule with AI-powered automation

Perfect for professionals, sales teams, freelancers & busy entrepreneurs.

📌 AI-Powered Meeting Scheduling
- Automate scheduling with AI-powered meeting planner & event organizer.
- Create and share scheduling links—let others pick available slots.
- No double-booking—Calendar.AI blocks off unavailable times automatically.
- Set yo","Your personal AI calendar 2025 — organize work, tasks, meetings & reminders",Everyone,,3.9.2,1759251920.0,"Dec 27, 2018",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=me.sync.syncai&hl=en&gl=us,https://play-lh.googleusercontent.com/v-o84A-N3GYpimprt_5jN0cidDNkdYg_GWEu1gvNl0HKPpKF5aGWXDHQwKOhr0qv-9jj,PRODUCTIVITY,410,14,36,146,1538,2026-02-21T08:15:09.808911
com.google.android.calendar,Google Calendar,Google LLC,Productivity,Productivity AI,4.649747,4370672,96852,8857332941,"Get the official Google Calendar app, for your Android phone, tablet, or Wear OS device to stay organized and plan your day. Make the most of your day with easy event creation, multiple calendars, customizable views, widgets, tasks, and more


With Google Calendar, you can:  
• Get events automatically added to your Calendar from Gmail, including flight, hotel, concert, and restaurant reservations.
• Go from using Calendar on your Android phone, tablet, or Wear OS device to your computer without missing a beat when you’re logged into the same Google account.
• Consolidate and view Google Calendar events side-by-side with other calendars on your device, including Exchange. 
• Keep family, friends, and colleagues in the loop with shared calendars, so they can view, add, or modify events. 
• Quickly switch between month, week, and day views.
• Stay on top of to-dos by creating and managing tasks alongside your events in Calendar.
• Personalize your Google Calendar with light or ","Make the most of your day with Google Calendar, part of Google Workspace",Everyone,,Varies with device,1771496822.0,"Oct 17, 2012",,Free,0.0,False,True,https://play.google.com/store/apps/details?id=com.google.android.calendar&hl=en&gl=us,https://play-lh.googleusercontent.com/_bh6XK3B7TAk7kBXC1GHC0j9eS9cw9wQo2K7fiP7FDGAQlcOqgUPT2lx3WgZ0JlOJh8,PRODUCTIVITY,169464,50304,149663,402712,3598508,2026-02-21T08:15:11.871014
com.appgenix.bizcal,Business Calendar 2 Planner,Appgenix Software,Productivity,Productivity AI,4.5383205,270525,12072,11876502,"Business Calendar 2 has everything you need in a calendar app: It provides an excellent overview of your appointments, it’s easy to use and it gives you powerful tools for planning your events and tasks.

🎯 <b>Calendar Planner and Task Organizer</b>
▪ manage your appointments and tasks with just one app
▪ focus on work, family or private events by quickly hiding the other ones
▪ sync with Google Calendar, Outlook Calendar, Exchange etc.
▪ use unique tools to swiftly update your work calendar as well as your private appointments
▪ share your schedule with colleagues, friends and family
▪ easily add birthdays and public holidays to your agenda

🚀 <b>Your Quick Schedule Planner</b>
▪ create events faster with smart suggestions for title, location and attendees
▪ add appointments to your schedule with only 2 taps by using templates
▪ simply speak your events details with our powerful voice input feature
▪ link contacts to your appointments
▪ attach files & photos
▪ add repe","Your daily calendar planner for work, family & private events",Everyone,,Varies with device,1768823550.0,"Dec 19, 2014",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.appgenix.bizcal&hl=en&gl=us,https://play-lh.googleusercontent.com/4Hmw2RFw7QT2F8vD2Qev7ndv1W4NKtN8UjJs7wjeo8TkA8jc1MsjmDMMk5vv4vWTuA,PRODUCTIVITY,14971,6050,9817,27180,212487,2026-02-21T08:15:13.773726
com.aecd9d0bc1e7.app,ezyorganizer AI calendar,knowmybuild,Productivity,Productivity AI,3.69,151,25,27169,"ezyorganizer: ORGANIZE YOUR TODOs … POWERED BY AI !!

Do you ever have these thoughts......
What time is my gym session?
When do the kids need to be at practice?
When is my niece's birthday ?
When do we need to pay the builder? ...and how much?
Did my client pay me last week?
How many times did I go for a run last week?
Did my children finish their tasks this morning?

If so, ezyorganizer powered by AI gives you all everything you need to help you stay on top of your todo's and keep your busy life organized, simple and easy to use.

AI
Unleash the power of AI on your calendar. Ask AI to create entries in your diary, or any question about your diary in your natural speaking voice, and AI will respond in seconds... create an appointment? create a todo list? when do you have a todo scheduled?.. how much does a coaching lesson cost?.. how much did you spend on eating out in the last month?... how many times did you complete a goal?, when was the last time you attended a conce",With AI manage your todo's and goals...keep your busy life organized,Everyone,,3.0,1744908496.0,"Jun 18, 2019",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.aecd9d0bc1e7.app&hl=en&gl=us,https://play-lh.googleusercontent.com/jrnSL6s_bg1WbnruZSVY03V_ZLDUDbyQCa8_g8a1rm7JBIb1TU2MlhgeHmrT_3O5uw,PRODUCTIVITY,23,9,21,23,69,2026-02-21T08:15:16.352764
com.orangefish.ai.chatgpt.chatgpt_wrapper,AI Calendar - 1 Line Scheduler,OrangeFish,Tools,Productivity AI,5.0,82,5,3108,"Tired of typing lots of stuff or clicking numerous buttons every time you add to your calendar?

Want to see a calendar that's as simple as a desk calendar?

AI Calendar is here to solve these problems for you!

<b>[Features]:</b>

⭐<b>Add Events with Just One Sentence</b>

Just like talking to a secretary, in less than 5 seconds, the AI secretary can quickly schedule appointments for you.

⭐<b>Simple and Clear Monthly Calendar Format</b>

Presents your calendar directly in a monthly format, checking your calendar is as easy as flipping through a desk calendar.

⭐<b>Equipped with ChatGPT</b>

The AI secretary can not only help you add to your calendar but also has knowledge, can respond to your questions, and converse with you.

⭐<b>Desktop Widget</b>

Makes your phone's home screen like a desk calendar, clear and straightforward.

⭐<b>Push Notifications</b>

You can ask the AI secretary for reminders or set the reminder times yourself.

⭐<b>Multi-language S",Add Events to Your Calendar Quickly with Just One Sentence,Everyone,,3.6.6,1745909708.0,"Feb 25, 2023",,Free,0.0,False,True,https://play.google.com/store/apps/details?id=com.orangefish.ai.chatgpt.chatgpt_wrapper&hl=en&gl=us,https://play-lh.googleusercontent.com/WVaL5xbxRMGL_9sKr5v1nSEHl8ud_LeypvhoYJl9ccz63ZV4O27IhPu4_c38s4CZJA,TOOLS,0,0,0,0,82,2026-02-21T08:15:18.707325
com.komorebi.SimpleCalendar,Simple Calendar - easy planner,Komorebi Inc.,Productivity,Productivity AI,4.732456,84946,662,4837993,"Keep your time management simple with Simple Calendar app: a free organizer for all your activities: family, work, studies, holidays and important dates. 

Simple as ABC: it takes one tap to open a daily planner, choose time and schedule a new event or task for any day. If necessary you can also keep notes and set an alarm or appointment reminder in order not to miss anything.

Simple Calendar is also an easy to do list app. All activities are accurately organized in your timetable with color coding. So it takes no effort to understand when to work, study, spend time with loved ones, play sports.

<b>Schedule planner for everything</b>
• work schedule to keep you productive
• appointment calendar for business events
• study planner for school and university
• chore checklist for home stuff
• holiday calendar to celebrate important dates 
• family organizer to spend time with loved ones

<b>Plan for a day, week or months ahead</b>
Plan for whatever time period you want. C","Time planner & shared calendar! Make a to do list, work schedule & study planner",Everyone,,6.3.3,1759725754.0,"Jul 21, 2020",,Freemium,0.0,True,True,https://play.google.com/store/apps/details?id=com.komorebi.SimpleCalendar&hl=en&gl=us,https://play-lh.googleusercontent.com/oN-4zvonu_t6bWrxXBSew-f47FwQVvm4mAVQ_761cECytS95xRK5GsdgU2GJ2wwTOro,PRODUCTIVITY,3098,1362,1486,3223,75749,2026-02-21T08:15:22.103481
